player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,transfers_window,player_firstname,player_lastname,player_age,player_birth_date,player_birth_place,player_birth_country,player_nationality,player_height,player_weight,player_injured,player_photo,statistics_team_id,statistics_team_name,statistics_team_logo,statistics_league_id,statistics_league_name,statistics_league_country,statistics_league_logo,statistics_league_flag,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_number,statistics_games_position,statistics_games_rating,statistics_games_captain,statistics_substitutes_in,statistics_substitutes_out,statistics_substitutes_bench,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved,performance_metric,transfer_type
2182,V. Tsygankov,2023-01-17,5.0,547,Girona,572.0,Dynamo Kyiv,2022,Winter,Viktor,Tsygankov,26,1997-11-15,Nahariya,Israel,Ukraine,178.0,73.0,0,https://media-1.api-sports.io/football/players/2182.png,547,Girona,https://media-2.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2022,19.0,17.0,1494.0,NULL,Attacker,7.026315,0,2.0,7.0,4.0,13.0,9.0,3.0,0.0,6.0,NULL,558.0,35.0,21.0,8.0,2.0,7.0,112.0,53.0,27.0,17.0,NULL,21.0,8.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.35613993276492406,Foreign
47524,Seydou Doumbia,2018-08-28,NULL,547,Girona,228.0,Sporting CP,2018,Summer,Seydou,Doumbia,35,1987-12-31,Abidjan,Côte d'Ivoire,Côte d'Ivoire,179.0,74.0,0,https://media-1.api-sports.io/football/players/47524.png,547,Girona,https://media-1.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2018,17.0,5.0,535.0,NULL,Attacker,6.6,0,12.0,5.0,24.0,15.0,9.0,2.0,NULL,NULL,NULL,50.0,1.0,60.0,1.0,0.0,3.0,95.0,27.0,17.0,12.0,NULL,5.0,10.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.23746589318485187,Foreign
47027,Javi Álamo,2016-08-31,0.0,727,Osasuna,547.0,Girona,2016,Summer,Javier,Álamo Cruz,35,1988-08-18,Gáldar,Spain,Spain,190.0,84.0,0,https://media-1.api-sports.io/football/players/47027.png,727,Osasuna,https://media-3.api-sports.io/football/teams/727.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2016,2.0,0.0,11.0,NULL,Midfielder,6.6,0,2.0,0.0,4.0,1.0,0.0,0.0,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,1.0,5.0,4.0,2.0,1.0,NULL,1.0,0.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2208264462809917,Spanish
47508,Muniesa,2018-07-02,NULL,547,Girona,75.0,Stoke City,2018,Summer,Marc,Muniesa Martínez,31,1992-03-27,Lloret de Mar,Spain,Spain,179.0,72.0,0,https://media-2.api-sports.io/football/players/47508.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,19.0,15.0,1403.0,NULL,Defender,6.88421,0,4.0,2.0,15.0,7.0,1.0,0.0,NULL,NULL,NULL,617.0,6.0,78.0,34.0,6.0,37.0,179.0,109.0,12.0,11.0,NULL,20.0,21.0,6.0,0.0,0.0,NULL,1.0,0.0,0.0,NULL,0.29393285777162587,Foreign
20526,F. Boulaya,2017-07-25,NULL,547,Girona,1305.0,Bastia,2017,Summer,Farid,Boulaya,30,1993-02-25,Vitrolles,France,Algeria,179.0,70.0,0,https://media-2.api-sports.io/football/players/20526.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Foreign
47485,Rubén Alcaraz,2018-08-03,1.0,720,Valladolid,547.0,Girona,2018,Summer,Rubén,Alcaraz Jiménez,32,1991-05-01,Barcelona,Spain,Spain,183.0,81.0,0,https://media-3.api-sports.io/football/players/47485.png,720,Valladolid,https://media-3.api-sports.io/football/teams/720.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2018,34.0,34.0,2978.0,NULL,Midfielder,6.933333,0,0.0,3.0,1.0,51.0,11.0,3.0,NULL,2.0,NULL,1405.0,21.0,82.0,52.0,9.0,34.0,490.0,264.0,29.0,22.0,NULL,103.0,67.0,13.0,0.0,0.0,NULL,NULL,0.0,1.0,NULL,0.36084992991601406,Spanish
46670,Brandon Thomas,2020-08-04,NULL,727,Osasuna,547.0,Girona,2020,Summer,Brandon,Thomas Llamas,28,1995-02-04,Santanyí,Spain,Spain,173.0,71.0,0,https://media-3.api-sports.io/football/players/46670.png,727,Osasuna,https://media-1.api-sports.io/football/teams/727.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,0.0,0.0,0.0,NULL,Attacker,NULL,0,0.0,0.0,8.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.0,Spanish
47503,Marc Vito,2018-07-01,NULL,547,Girona,713.0,Cordoba,2018,Summer,Marc,Vito Brezmes,27,1996-03-10,Terrassa,Spain,Spain,187.0,NULL,0,https://media-1.api-sports.io/football/players/47503.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2018,0.0,0.0,0.0,NULL,Goalkeeper,NULL,0,0.0,0.0,1.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
47520,Portu,2019-07-01,10.0,548,Real Sociedad,547.0,Girona,2019,Summer,Cristian,Portugués Manzanera,31,1992-05-21,Murcia,Spain,Spain,167.0,66.0,0,https://media-1.api-sports.io/football/players/47520.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,35.0,25.0,2394.0,NULL,Attacker,6.833333,0,10.0,12.0,11.0,41.0,17.0,7.0,NULL,7.0,NULL,387.0,31.0,70.0,28.0,2.0,12.0,61.0,21.0,29.0,10.0,NULL,22.0,30.0,5.0,0.0,0.0,NULL,NULL,0.0,1.0,NULL,0.39953503541521246,Spanish
47505,B. Espinosa,2017-07-07,4.5,547,Girona,70.0,Middlesbrough,2017,Summer,Bernardo José,Espinosa Zúniga,34,1989-07-11,Cali,Colombia,Colombia,192.0,85.0,0,https://media-2.api-sports.io/football/players/47505.png,547,Girona,https://media-3.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,34.0,32.0,2868.0,NULL,Defender,6.917647,0,2.0,2.0,4.0,26.0,4.0,0.0,NULL,3.0,NULL,960.0,7.0,79.0,6.0,2.0,66.0,267.0,156.0,4.0,2.0,NULL,16.0,40.0,7.0,0.0,0.0,NULL,1.0,0.0,0.0,NULL,0.32294156965218684,Foreign
64268,J. Mojica,2021-08-08,NULL,797,Elche,547.0,Girona,2021,Summer,Johan Andrés,Mojica Palacio,31,1992-08-21,Cali,Colombia,Colombia,185.0,66.0,0,https://media-2.api-sports.io/football/players/64268.png,797,Elche,https://media-2.api-sports.io/football/teams/797.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2021,33.0,32.0,2857.0,NULL,Defender,6.848484,0,1.0,3.0,2.0,12.0,3.0,2.0,0.0,5.0,NULL,1383.0,29.0,32.0,46.0,3.0,25.0,278.0,155.0,72.0,31.0,NULL,50.0,32.0,4.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,0.37349537179359943,Spanish
64268,J. Mojica,2018-07-01,5.0,547,Girona,728.0,Rayo Vallecano,2018,Summer,Johan Andrés,Mojica Palacio,31,1992-08-21,Cali,Colombia,Colombia,185.0,66.0,0,https://media-3.api-sports.io/football/players/64268.png,547,Girona,https://media-1.api-sports.io/football/teams/547.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2018,1.0,0.0,19.0,NULL,Defender,6.7,0,1.0,0.0,1.0,0.0,0.0,0.0,NULL,NULL,NULL,5.0,0.0,83.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,NULL,1.0,0.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.22412698412698412,Spanish
47504,Alcalá,2020-10-05,NULL,724,Cadiz,547.0,Girona,2020,Other,Pedro,Alcalá Guirado,34,1989-03-19,Mazarrón,Spain,Spain,196.0,93.0,0,https://media-1.api-sports.io/football/players/47504.png,724,Cadiz,https://media-3.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,13.0,8.0,906.0,NULL,Defender,6.538461,0,5.0,1.0,25.0,1.0,NULL,0.0,0.0,NULL,NULL,280.0,NULL,15.0,8.0,13.0,16.0,70.0,30.0,1.0,1.0,NULL,4.0,12.0,2.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2375210468450741,Spanish
47510,Jonás Ramalho,2021-07-05,0.7,727,Osasuna,547.0,Girona,2021,Summer,Jonás,Ramalho Chimeno,30,1993-06-10,Barakaldo,Spain,Angola,181.0,68.0,0,https://media-2.api-sports.io/football/players/47510.png,727,Osasuna,https://media-2.api-sports.io/football/teams/727.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,3.0,3.0,245.0,NULL,Defender,6.633333,0,0.0,2.0,23.0,1.0,NULL,0.0,0.0,NULL,NULL,108.0,NULL,28.0,4.0,1.0,3.0,22.0,11.0,2.0,NULL,NULL,NULL,1.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.22676504201757838,Spanish
1447,Nacho Monreal,2019-08-31,0.25,548,Real Sociedad,42.0,Arsenal,2019,Summer,Ignacio,Monreal Eraso,36,1986-02-26,Pamplona,Spain,Spain,179.0,72.0,0,https://media-3.api-sports.io/football/players/1447.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2019,29.0,27.0,2392.0,NULL,Defender,6.864285,0,2.0,4.0,6.0,19.0,7.0,2.0,NULL,NULL,NULL,879.0,12.0,83.0,36.0,5.0,43.0,67.0,39.0,14.0,10.0,NULL,16.0,35.0,3.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3197547003632186,Foreign
18867,Diego Rico,2021-07-26,NULL,548,Real Sociedad,35.0,Bournemouth,2021,Summer,Diego,Rico Salguero,30,1993-02-23,Burgos,Spain,Spain,180.0,78.0,0,https://media-2.api-sports.io/football/players/18867.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2021,21.0,19.0,1647.0,NULL,Defender,6.885714,0,2.0,5.0,5.0,7.0,1.0,0.0,0.0,NULL,NULL,858.0,15.0,32.0,41.0,4.0,30.0,172.0,96.0,29.0,12.0,NULL,17.0,16.0,4.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.30409825027977944,Foreign
634,David Silva,2020-08-17,NULL,548,Real Sociedad,50.0,Manchester City,2020,Summer,David Josué,Jiménez Silva,37,1986-01-08,Arguineguín,Spain,Spain,170.0,67.0,0,https://media-1.api-sports.io/football/players/634.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2020,21.0,17.0,1408.0,NULL,Midfielder,7.142857,0,4.0,14.0,5.0,15.0,3.0,2.0,0.0,5.0,NULL,835.0,28.0,33.0,19.0,1.0,13.0,177.0,83.0,48.0,32.0,NULL,21.0,24.0,4.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.3508124530391043,Foreign
274312,M. Cho,2022-07-01,12.0,548,Real Sociedad,77.0,Angers,2022,Summer,Mohamed-Ali,Cho,19,2004-01-19,Stains,France,France,181.0,66.0,0,https://media-3.api-sports.io/football/players/274312.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,19.0,5.0,579.0,NULL,Attacker,6.736842,0,14.0,5.0,19.0,20.0,12.0,1.0,0.0,2.0,NULL,135.0,7.0,5.0,13.0,NULL,2.0,105.0,46.0,34.0,16.0,NULL,12.0,11.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2677661356880395,Foreign
31406,U. Sadiq,2022-09-01,20.0,548,Real Sociedad,723.0,Almeria,2022,Other,Umar,Sadiq Mesbah,26,1997-02-02,Kaduna,Nigeria,Nigeria,192.0,75.0,0,https://media-1.api-sports.io/football/players/31406.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,2.0,1.0,82.0,NULL,Attacker,6.433333,0,1.0,1.0,1.0,6.0,3.0,1.0,0.0,NULL,NULL,34.0,3.0,7.0,NULL,NULL,NULL,47.0,10.0,12.0,4.0,NULL,2.0,9.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.22441444832583707,Spanish
47311,Mikel Merino,2018-07-12,12.0,548,Real Sociedad,34.0,Newcastle,2018,Summer,Mikel,Merino Zazón,27,1996-06-22,Pamplona,Spain,Spain,188.0,83.0,0,https://media-3.api-sports.io/football/players/47311.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,29.0,24.0,2060.0,NULL,Midfielder,6.817241,0,5.0,9.0,6.0,24.0,10.0,3.0,NULL,3.0,NULL,867.0,13.0,79.0,28.0,2.0,29.0,406.0,199.0,42.0,29.0,NULL,37.0,70.0,9.0,1.0,0.0,2.0,NULL,0.0,0.0,NULL,0.33293827716458574,Foreign
203426,J. Gómez,2022-03-01,NULL,548,Real Sociedad,4000.0,Louisville City,2021,Other,Jonathan Germán,Gómez Mendoza,20,2003-09-01,North Richland Hills,USA,USA,176.0,71.0,0,https://media-1.api-sports.io/football/players/203426.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,0.0,0.0,0.0,NULL,Defender,NULL,0,0.0,0.0,1.0,NULL,NULL,0.0,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.0,Foreign
46994,De la Bella,2017-07-27,NULL,548,Real Sociedad,553.0,Olympiakos Piraeus,2017,Summer,Alberto,de la Bella Madureno,37,1985-12-02,Santa Coloma de Gramanet,Spain,Spain,182.0,79.0,0,https://media-1.api-sports.io/football/players/46994.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,17.0,17.0,1529.0,NULL,Defender,7.005882,0,0.0,1.0,17.0,6.0,1.0,0.0,NULL,1.0,NULL,680.0,16.0,81.0,4.0,1.0,21.0,148.0,87.0,15.0,9.0,NULL,17.0,20.0,4.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.28078351300646404,Foreign
33305,David Concha,2016-07-01,NULL,548,Real Sociedad,717.0,Numancia,2016,Summer,David,Concha Salas,27,1996-11-20,Santander,Spain,Spain,179.0,70.0,0,https://media-2.api-sports.io/football/players/33305.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2016,8.0,1.0,109.0,NULL,Midfielder,6.366666,0,7.0,1.0,21.0,2.0,0.0,0.0,NULL,NULL,NULL,23.0,1.0,68.0,NULL,NULL,2.0,26.0,8.0,6.0,2.0,NULL,3.0,2.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2150245178493398,Spanish
33305,David Concha,2015-07-05,NULL,548,Real Sociedad,4665.0,Racing Santander,2015,Summer,David,Concha Salas,27,1996-11-20,Santander,Spain,Spain,179.0,70.0,0,https://media-2.api-sports.io/football/players/33305.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2015,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
47308,N. Djouahra,2021-07-01,NULL,548,Real Sociedad,799.0,Mirandes,2021,Summer,Näis,Djouahra,24,1999-11-23,Bourgoin-Jallieu,France,France,171.0,67.0,0,https://media-1.api-sports.io/football/players/47308.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2021,7.0,1.0,214.0,NULL,Attacker,6.542857,0,6.0,1.0,23.0,4.0,2.0,0.0,0.0,NULL,NULL,79.0,4.0,8.0,7.0,NULL,2.0,32.0,14.0,7.0,3.0,NULL,2.0,3.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.22990138260029766,Spanish
47308,N. Djouahra,2018-07-03,NULL,548,Real Sociedad,1063.0,Saint Etienne,2018,Summer,Näis,Djouahra,24,1999-11-23,Bourgoin-Jallieu,France,France,171.0,67.0,0,https://media-3.api-sports.io/football/players/47308.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-2.api-sports.io/flags/es.svg,2018,0.0,0.0,0.0,NULL,Attacker,NULL,0,0.0,0.0,1.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Foreign
47307,Joseba Zaldúa,2022-07-11,0.0,724,Cadiz,548.0,Real Sociedad,2022,Summer,Joseba,Zaldúa Bengoetxea,31,1992-06-24,San Sebastián,Spain,Spain,176.0,70.0,0,https://media-3.api-sports.io/football/players/47307.png,724,Cadiz,https://media-2.api-sports.io/football/teams/724.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2022,10.0,7.0,638.0,NULL,Defender,6.5,0,3.0,2.0,3.0,NULL,NULL,0.0,0.0,1.0,NULL,214.0,2.0,16.0,15.0,2.0,11.0,76.0,41.0,9.0,3.0,NULL,4.0,11.0,4.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.24829452157038367,Spanish
47449,Oier,2016-07-01,NULL,715,Granada CF,548.0,Real Sociedad,2016,Summer,Oier,Olazábal Paredes,34,1989-09-14,Irún,Spain,Spain,190.0,86.0,0,https://media-2.api-sports.io/football/players/47449.png,715,Granada CF,https://media-2.api-sports.io/football/teams/715.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,0.0,0.0,0.0,NULL,Goalkeeper,NULL,0,0.0,0.0,19.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
15320,Jon Gaztanaga,2016-07-01,NULL,548,Real Sociedad,717.0,Numancia,2016,Summer,Jon,Gaztanaga Arrospide,32,1991-06-28,Andoain,Spain,Spain,180.0,70.0,0,https://media-1.api-sports.io/football/players/15320.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,2.0,0.0,24.0,NULL,Midfielder,6.5,0,2.0,0.0,2.0,1.0,0.0,0.0,NULL,NULL,NULL,22.0,0.0,70.0,NULL,NULL,0.0,5.0,2.0,0.0,0.0,NULL,2.0,1.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.21666666666666667,Spanish
15320,Jon Gaztanaga,2015-07-01,NULL,548,Real Sociedad,4907.0,Ponferradina,2015,Summer,Jon,Gaztanaga Arrospide,32,1991-06-28,Andoain,Spain,Spain,180.0,70.0,0,https://media-3.api-sports.io/football/players/15320.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2015,0.0,0.0,0.0,NULL,Midfielder,NULL,0,0.0,0.0,0.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
20661,M. Sagnan,2019-07-01,NULL,548,Real Sociedad,116.0,Lens,2019,Summer,Modibo,Sagnan,24,1999-04-14,Saint-Denis,France,France,187.0,77.0,0,https://media-3.api-sports.io/football/players/20661.png,548,Real Sociedad,https://media-2.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2019,0.0,0.0,0.0,NULL,Defender,NULL,0,0.0,0.0,3.0,NULL,NULL,0.0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,0.0,0.0,NULL,NULL,NULL,NULL,NULL,0.0,Foreign
2924,A. Januzaj,2017-07-12,10.0,548,Real Sociedad,33.0,Manchester United,2017,Summer,Adnan,Januzaj,28,1995-02-05,Brussel,Belgium,Belgium,186.0,76.0,0,https://media-1.api-sports.io/football/players/2924.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-1.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2017,28.0,18.0,1579.0,NULL,Midfielder,6.885714,0,10.0,16.0,13.0,60.0,14.0,3.0,NULL,5.0,NULL,381.0,35.0,80.0,2.0,0.0,11.0,321.0,148.0,125.0,67.0,NULL,60.0,32.0,4.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.341663779793653,Foreign
47304,Kévin Rodrigues,2016-07-01,NULL,548,Real Sociedad,89.0,Dijon,2016,Summer,Kévin Manuel,Rodrigues,29,1994-03-05,Bayonne,France,Portugal,170.0,70.0,0,https://media-3.api-sports.io/football/players/47304.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2016,2.0,1.0,103.0,NULL,Defender,6.25,0,1.0,0.0,8.0,3.0,1.0,0.0,NULL,NULL,NULL,43.0,1.0,87.0,NULL,NULL,2.0,15.0,5.0,4.0,2.0,NULL,2.0,3.0,1.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.21113565118267313,Foreign
47299,Gorosabel,2017-07-01,NULL,548,Real Sociedad,9586.0,Real Unión,2017,Summer,Andoni,Gorosabel Espinosa,27,1996-08-04,Arrasate,Spain,Spain,174.0,70.0,0,https://media-3.api-sports.io/football/players/47299.png,548,Real Sociedad,https://media-3.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-2.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2017,2.0,1.0,76.0,NULL,Defender,6.5,0,1.0,1.0,7.0,0.0,0.0,0.0,NULL,NULL,NULL,33.0,0.0,91.0,NULL,NULL,4.0,9.0,5.0,0.0,0.0,NULL,1.0,1.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.21997245179063363,Spanish
47322,Martín Merquelanz,2022-07-01,NULL,548,Real Sociedad,728.0,Rayo Vallecano,2022,Summer,Martín,Merquelanz Castellanos,28,1995-06-12,Irun,Spain,Spain,176.0,72.0,0,https://media-1.api-sports.io/football/players/47322.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-3.api-sports.io/flags/es.svg,2022,NULL,NULL,NULL,NULL,Attacker,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,0.0,Spanish
47322,Martín Merquelanz,2020-08-04,NULL,548,Real Sociedad,799.0,Mirandes,2020,Summer,Martín,Merquelanz Castellanos,28,1995-06-12,Irun,Spain,Spain,176.0,72.0,0,https://media-2.api-sports.io/football/players/47322.png,548,Real Sociedad,https://media-1.api-sports.io/football/teams/548.png,140,La Liga,Spain,https://media-3.api-sports.io/football/leagues/140.png,https://media-1.api-sports.io/flags/es.svg,2020,13.0,4.0,541.0,NULL,Attacker,6.753846,0,9.0,0.0,25.0,9.0,4.0,0.0,0.0,1.0,NULL,203.0,9.0,13.0,9.0,1.0,3.0,59.0,32.0,10.0,6.0,NULL,13.0,4.0,0.0,0.0,0.0,NULL,NULL,0.0,0.0,NULL,0.2534285569053725,Spanish
