player_id,player_name,transfers_date,transfer_fee,transfers_teams_in_id,transfers_teams_in_name,transfers_teams_out_id,transfers_teams_out_name,season_of_transfer,player_firstname,player_lastname,player_age,player_nationality,player_height,statistics_team_name,statistics_league_season,statistics_games_appearences,statistics_games_lineups,statistics_games_minutes,statistics_games_position,statistics_games_rating,statistics_substitutes_in,statistics_substitutes_out,statistics_shots_total,statistics_shots_on,statistics_goals_total,statistics_goals_conceded,statistics_goals_assists,statistics_goals_saves,statistics_passes_total,statistics_passes_key,statistics_passes_accuracy,statistics_tackles_total,statistics_tackles_blocks,statistics_tackles_interceptions,statistics_duels_total,statistics_duels_won,statistics_dribbles_attempts,statistics_dribbles_success,statistics_dribbles_past,statistics_fouls_drawn,statistics_fouls_committed,statistics_cards_yellow,statistics_cards_yellowred,statistics_cards_red,statistics_penalty_won,statistics_penalty_commited,statistics_penalty_scored,statistics_penalty_missed,statistics_penalty_saved
1586,Tello,2017-07-01,4.0,543,Real Betis,529.0,Barcelona,2017.0,Cristian,Tello Herrera,32,Spain,178.0,Real Betis,2017,32.0,16.0,1684.0,Attacker,6.928125,16.0,7.0,34.0,17.0,4.0,,3.0,,528.0,25.0,76.0,3.0,0.0,16.0,187.0,99.0,62.0,42.0,,20.0,14.0,2.0,0.0,0.0,,,0.0,0.0,
46898,Álex Alegría,2016-07-01,,543,Real Betis,,Numancia,2016.0,Alexander,Alegría Moreno,31,Spain,190.0,Real Betis,2016,25.0,15.0,1434.0,Attacker,6.804,10.0,7.0,45.0,20.0,3.0,,2.0,,275.0,8.0,66.0,,,6.0,295.0,137.0,16.0,6.0,,54.0,43.0,2.0,0.0,0.0,,,0.0,0.0,
1561,Marc Bartra,2018-01-30,10.5,543,Real Betis,,Borussia Dortmund,2017.0,Marc,Bartra Aregall,32,Spain,184.0,Real Betis,2017,16.0,16.0,1421.0,Defender,7.34375,0.0,1.0,13.0,4.0,1.0,,,,937.0,5.0,84.0,14.0,3.0,32.0,196.0,127.0,24.0,22.0,,16.0,20.0,6.0,0.0,0.0,,,0.0,0.0,
27,Adán,2018-07-10,,530,Atletico Madrid,,Real Betis,2018.0,Antonio,Adán Garrido,36,Spain,190.0,Atletico Madrid,2018,1.0,1.0,90.0,Goalkeeper,7.0,0.0,0.0,0.0,0.0,0.0,2.0,,5.0,11.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
27,Adán,2018-07-10,,530,Atletico Madrid,543.0,Real Betis,2018.0,Antonio,Adán Garrido,36,Spain,190.0,Atletico Madrid,2018,1.0,1.0,90.0,Goalkeeper,7.0,0.0,0.0,0.0,0.0,0.0,2.0,,5.0,11.0,0.0,50.0,,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
47361,D. Brašanac,2016-08-24,1.5,543,Real Betis,,FK Partizan,2016.0,Darko,Brašanac,31,Serbia,178.0,Real Betis,2016,25.0,19.0,1628.0,Midfielder,6.5625,6.0,13.0,15.0,3.0,1.0,,1.0,,417.0,16.0,72.0,,,14.0,240.0,101.0,34.0,14.0,,22.0,55.0,7.0,0.0,0.0,,,0.0,0.0,
46871,Dani Martín,2022-07-01,,543,Real Betis,,Malaga,2022.0,Daniel,Martín Fernández,25,Spain,187.0,Real Betis,2022,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,1.0
18965,Martín Montoya,2020-08-25,,543,Real Betis,,Brighton,2020.0,Martín,Montoya Torralbo,32,Spain,175.0,Real Betis,2020,5.0,2.0,237.0,Defender,6.7,3.0,0.0,1.0,,0.0,0.0,,,131.0,4.0,21.0,6.0,1.0,2.0,30.0,20.0,7.0,5.0,,1.0,4.0,0.0,0.0,1.0,,,0.0,0.0,
47119,Aitor Ruibal,2017-11-29,,543,Real Betis,,L'Hospitalet,2017.0,Aitor,Ruibal García,27,Spain,176.0,Real Betis,2017,2.0,0.0,7.0,Defender,6.5,2.0,0.0,0.0,0.0,0.0,,,,4.0,0.0,100.0,,,0.0,4.0,0.0,0.0,0.0,,0.0,1.0,0.0,0.0,0.0,,,0.0,0.0,
1579,Joaquín,2015-08-31,,543,Real Betis,,Fiorentina,2015.0,Joaquín,Sánchez Rodríguez,42,Spain,179.0,Real Betis,2015,30.0,22.0,1961.0,Midfielder,6.82,8.0,14.0,26.0,6.0,1.0,0.0,5.0,,699.0,50.0,60.0,26.0,2.0,28.0,281.0,133.0,91.0,47.0,,40.0,11.0,3.0,0.0,0.0,,,0.0,0.0,
47319,Willian José,2022-07-01,10.0,543,Real Betis,,Real Sociedad,2022.0,Willian José,da Silva,32,Brazil,189.0,Real Betis,2022,28.0,6.0,711.0,Attacker,6.608695,22.0,4.0,17.0,7.0,2.0,0.0,1.0,,262.0,8.0,8.0,9.0,,1.0,80.0,33.0,6.0,2.0,,6.0,9.0,1.0,0.0,0.0,,,1.0,0.0,
47319,Willian José,2022-07-01,10.0,543,Real Betis,548.0,Real Sociedad,2022.0,Willian José,da Silva,32,Brazil,189.0,Real Betis,2022,28.0,6.0,711.0,Attacker,6.608695,22.0,4.0,17.0,7.0,2.0,0.0,1.0,,262.0,8.0,8.0,9.0,,1.0,80.0,33.0,6.0,2.0,,6.0,9.0,1.0,0.0,0.0,,,1.0,0.0,
143,Carles Aleñá,2020-09-01,,529,Barcelona,,Real Betis,2020.0,Carles,Aleña Castillo,25,Spain,180.0,Barcelona,2020,2.0,0.0,46.0,Midfielder,6.5,2.0,0.0,1.0,,0.0,0.0,,,38.0,,18.0,1.0,,,8.0,1.0,,,,,4.0,1.0,0.0,0.0,,,0.0,0.0,
143,Carles Aleñá,2020-09-01,,529,Barcelona,543.0,Real Betis,2020.0,Carles,Aleña Castillo,25,Spain,180.0,Barcelona,2020,2.0,0.0,46.0,Midfielder,6.5,2.0,0.0,1.0,,0.0,0.0,,,38.0,,18.0,1.0,,,8.0,1.0,,,,,4.0,1.0,0.0,0.0,,,0.0,0.0,
22258,J. Martin,2016-07-01,3.0,543,Real Betis,,Montpellier,2016.0,Jonas,Martin,33,France,184.0,Real Betis,2016,20.0,15.0,1156.0,Midfielder,6.625,5.0,9.0,9.0,5.0,2.0,,,,463.0,9.0,79.0,,,13.0,147.0,61.0,12.0,9.0,,17.0,19.0,5.0,0.0,0.0,,,0.0,0.0,
1577,D. Lainez,2019-01-10,14.0,543,Real Betis,,Club America,2018.0,Diego,Lainez Leyva,23,Mexico,168.0,Real Betis,2018,12.0,3.0,347.0,Midfielder,6.572727,9.0,3.0,10.0,2.0,0.0,,,,99.0,6.0,84.0,3.0,0.0,1.0,62.0,33.0,29.0,14.0,,16.0,2.0,2.0,0.0,0.0,,,0.0,0.0,
134,Juan Miranda,2021-07-01,0.0,543,Real Betis,,Barcelona,2021.0,Juan,Miranda González,23,Spain,185.0,Real Betis,2021,13.0,9.0,782.0,Defender,6.966666,4.0,3.0,5.0,2.0,0.0,0.0,2.0,,388.0,7.0,23.0,21.0,4.0,15.0,97.0,50.0,9.0,4.0,,13.0,13.0,3.0,0.0,0.0,,,0.0,0.0,
134,Juan Miranda,2021-07-01,0.0,543,Real Betis,529.0,Barcelona,2021.0,Juan,Miranda González,23,Spain,185.0,Real Betis,2021,13.0,9.0,782.0,Defender,6.966666,4.0,3.0,5.0,2.0,0.0,0.0,2.0,,388.0,7.0,23.0,21.0,4.0,15.0,97.0,50.0,9.0,4.0,,13.0,13.0,3.0,0.0,0.0,,,0.0,0.0,
2600,T. Inui,2019-07-24,2.5,545,Eibar,,Real Betis,2019.0,Takashi,Inui,35,Japan,169.0,Eibar,2019,29.0,23.0,1964.0,Midfielder,6.55,6.0,10.0,38.0,11.0,2.0,,3.0,,386.0,18.0,78.0,17.0,4.0,18.0,50.0,20.0,42.0,21.0,,24.0,31.0,2.0,0.0,0.0,1.0,,0.0,0.0,
2600,T. Inui,2019-07-24,2.5,545,Eibar,543.0,Real Betis,2019.0,Takashi,Inui,35,Japan,169.0,Eibar,2019,29.0,23.0,1964.0,Midfielder,6.55,6.0,10.0,38.0,11.0,2.0,,3.0,,386.0,18.0,78.0,17.0,4.0,18.0,50.0,20.0,42.0,21.0,,24.0,31.0,2.0,0.0,0.0,1.0,,0.0,0.0,
2600,T. Inui,2018-07-02,0.0,543,Real Betis,,Eibar,2018.0,Takashi,Inui,35,Japan,169.0,Real Betis,2018,8.0,5.0,377.0,Midfielder,6.716666,3.0,4.0,16.0,5.0,0.0,,,,177.0,4.0,75.0,5.0,0.0,4.0,84.0,43.0,23.0,14.0,,16.0,7.0,0.0,0.0,0.0,,,0.0,0.0,
2600,T. Inui,2018-07-02,0.0,543,Real Betis,545.0,Eibar,2018.0,Takashi,Inui,35,Japan,169.0,Real Betis,2018,8.0,5.0,377.0,Midfielder,6.716666,3.0,4.0,16.0,5.0,0.0,,,,177.0,4.0,75.0,5.0,0.0,4.0,84.0,43.0,23.0,14.0,,16.0,7.0,0.0,0.0,0.0,,,0.0,0.0,
2469,G. Pezzella,2021-08-20,4.0,543,Real Betis,,Fiorentina,2021.0,Germán Alejo,Pezzella,32,Argentina,187.0,Real Betis,2021,23.0,22.0,1991.0,Defender,7.0,1.0,3.0,17.0,6.0,1.0,0.0,,,1023.0,,38.0,21.0,18.0,39.0,157.0,88.0,3.0,3.0,,6.0,26.0,5.0,0.0,1.0,,,0.0,0.0,
2469,G. Pezzella,2015-07-13,2.3,543,Real Betis,,River Plate,2015.0,Germán Alejo,Pezzella,32,Argentina,187.0,Real Betis,2015,25.0,23.0,2165.0,Defender,7.06,2.0,1.0,17.0,8.0,3.0,0.0,1.0,,588.0,3.0,61.0,53.0,15.0,87.0,231.0,141.0,0.0,0.0,,13.0,22.0,9.0,0.0,0.0,,,0.0,0.0,
1567,A. Mandi,2016-07-01,4.0,543,Real Betis,,Reims,2016.0,Aïssa,Mandi,32,Algeria,184.0,Real Betis,2016,26.0,25.0,2217.0,Defender,6.930769,1.0,3.0,13.0,7.0,2.0,,1.0,,867.0,4.0,83.0,,,60.0,196.0,113.0,12.0,9.0,,10.0,29.0,4.0,0.0,0.0,,1.0,0.0,0.0,
46726,R. Zozulya,2016-07-27,0.0,543,Real Betis,,Dnipro Dnipropetrovsk,2016.0,Roman,Zozulya,34,Ukraine,180.0,Real Betis,2016,6.0,1.0,150.0,Attacker,6.416666,5.0,1.0,3.0,1.0,0.0,,,,34.0,3.0,55.0,,,0.0,22.0,7.0,1.0,0.0,,1.0,7.0,1.0,0.0,0.0,,,0.0,0.0,
116835,De la Calzada,2015-07-03,,543,Real Betis,,Real Jaén,2015.0,Ángel,de la Calzada Ramos,29,Spain,191.0,Real Betis,2015,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
1576,W. Kaptoum,2018-08-16,,543,Real Betis,,Real Betis,2018.0,Wilfrid Jaures,Kaptoum,27,Cameroon,174.0,Real Betis,2018,10.0,9.0,776.0,Midfielder,6.6,1.0,4.0,3.0,1.0,0.0,,,,278.0,2.0,84.0,6.0,1.0,10.0,96.0,53.0,27.0,19.0,,12.0,16.0,2.0,0.0,0.0,,,0.0,0.0,
1839,R. Durmisi,2016-07-01,2.0,543,Real Betis,,Brondby,2016.0,Riza,Durmisi,29,Denmark,168.0,Real Betis,2016,27.0,27.0,2387.0,Defender,6.744444,0.0,3.0,22.0,4.0,1.0,,4.0,,612.0,48.0,75.0,,,29.0,215.0,111.0,48.0,26.0,,31.0,23.0,4.0,0.0,0.0,,,0.0,0.0,
47312,Rubén Pardo,2017-07-01,,548,Real Sociedad,,Real Betis,2017.0,Rubén,Pardo Gutiérrez,31,Spain,181.0,Real Sociedad,2017,6.0,3.0,222.0,Midfielder,6.483333,3.0,3.0,1.0,0.0,0.0,,1.0,,106.0,4.0,80.0,,0.0,5.0,14.0,8.0,5.0,3.0,,1.0,1.0,0.0,0.0,1.0,,,0.0,0.0,
47312,Rubén Pardo,2017-07-01,,548,Real Sociedad,543.0,Real Betis,2017.0,Rubén,Pardo Gutiérrez,31,Spain,181.0,Real Sociedad,2017,6.0,3.0,222.0,Midfielder,6.483333,3.0,3.0,1.0,0.0,0.0,,1.0,,106.0,4.0,80.0,,0.0,5.0,14.0,8.0,5.0,3.0,,1.0,1.0,0.0,0.0,1.0,,,0.0,0.0,
47252,Bruno,2017-07-06,0.6,546,Getafe,,Real Betis,2017.0,Bruno,González Cabrera,33,Spain,185.0,Getafe,2017,20.0,17.0,1537.0,Defender,6.888888,3.0,0.0,5.0,0.0,0.0,,,,223.0,4.0,53.0,8.0,2.0,31.0,136.0,75.0,1.0,1.0,,10.0,19.0,5.0,0.0,0.0,,,0.0,0.0,
47252,Bruno,2017-07-06,0.6,546,Getafe,543.0,Real Betis,2017.0,Bruno,González Cabrera,33,Spain,185.0,Getafe,2017,20.0,17.0,1537.0,Defender,6.888888,3.0,0.0,5.0,0.0,0.0,,,,223.0,4.0,53.0,8.0,2.0,31.0,136.0,75.0,1.0,1.0,,10.0,19.0,5.0,0.0,0.0,,,0.0,0.0,
47012,Rubén Castro,2018-01-01,,543,Real Betis,,Guizhou Zhicheng,2017.0,Rubén,Castro Martín,42,Spain,169.0,Real Betis,2017,10.0,3.0,354.0,Attacker,6.61,7.0,2.0,9.0,5.0,1.0,,1.0,,48.0,2.0,75.0,,0.0,0.0,18.0,8.0,4.0,1.0,,5.0,1.0,0.0,0.0,0.0,,,1.0,0.0,
50947,Amro Tarek,2015-07-06,0.3,543,Real Betis,,El Gouna FC,2015.0,Amro Tarek,Abdel Aziz,31,Egypt,192.0,Real Betis,2015,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
104860,Enrique Cebriá Alcover,2016-07-11,,545,Eibar,5267.0,Marbella,2016.0,Enrique,Cebriá Alcover,25,Spain,182.0,Eibar,2016,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
46822,Lombán,2017-09-02,0.0,545,Eibar,715.0,Granada CF,2017.0,David,Rodríguez Lombán,35,Spain,185.0,Eibar,2017,13.0,11.0,995.0,Defender,6.938461,2.0,2.0,4.0,1.0,1.0,,,,363.0,1.0,76.0,6.0,4.0,29.0,96.0,65.0,0.0,0.0,,5.0,9.0,3.0,0.0,0.0,,,0.0,0.0,
46809,Quique González,2019-07-14,3.0,545,Eibar,544.0,Deportivo La Coruna,2019.0,Enrique,González Casín,33,Spain,177.0,Eibar,2019,15.0,4.0,481.0,Attacker,6.723076,11.0,2.0,9.0,1.0,0.0,,1.0,,77.0,5.0,54.0,2.0,0.0,0.0,18.0,11.0,8.0,5.0,,12.0,10.0,0.0,0.0,0.0,,,0.0,0.0,
105035,Jon Ansotegi Gorostola,2016-02-01,0.0,545,Eibar,548.0,Real Sociedad,2015.0,Jon,Ansotegi Gorostola,35,Spain,192.0,Eibar,2015,8.0,6.0,540.0,Defender,,2.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
116817,Mikel Arruabarrena Aranbide,2016-07-01,,545,Eibar,726.0,Huesca,2016.0,Mikel,Arruabarrena Aranbide,36,Spain,188.0,Eibar,2016,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
46827,Adrián  González Morales,2017-07-01,0.0,535,Malaga,545.0,Eibar,2017.0,Adrián,González Morales,34,Spain,183.0,Malaga,2017,29.0,27.0,2402.0,Midfielder,6.67931,2.0,3.0,35.0,12.0,3.0,,,,845.0,18.0,79.0,8.0,4.0,38.0,348.0,142.0,13.0,8.0,,31.0,39.0,9.0,0.0,1.0,,,1.0,0.0,
116840,Ander Gayoso Reina,2015-07-01,,545,Eibar,5251.0,Barakaldo,2015.0,Ander,Gayoso Reina,30,Spain,169.0,Eibar,2015,1.0,0.0,5.0,Defender,6.3,1.0,0.0,0.0,0.0,0.0,,,,1.0,0.0,20.0,,0.0,0.0,1.0,1.0,0.0,0.0,,1.0,0.0,0.0,0.0,0.0,,,0.0,0.0,
189800,Julen Iriarte Villanueva,2016-07-01,,545,Eibar,9586.0,Real Unión,2016.0,Julen,Iriarte Villanueva,30,Spain,186.0,Eibar,2016,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47431,Juncà,2015-07-28,0.0,545,Eibar,547.0,Girona,2015.0,David,Juncà Reñé,30,Spain,175.0,Eibar,2015,31.0,25.0,2335.0,Defender,6.68,6.0,2.0,8.0,0.0,0.0,0.0,4.0,,640.0,21.0,51.0,71.0,3.0,56.0,231.0,142.0,35.0,17.0,,33.0,33.0,8.0,0.0,0.0,,,0.0,0.0,
46824,Iván Alejo,2018-07-26,4.0,546,Getafe,545.0,Eibar,2018.0,Iván,Alejo Peralta,28,Spain,184.0,Getafe,2018,4.0,2.0,147.0,Midfielder,5.475,2.0,2.0,1.0,0.0,0.0,,,,15.0,1.0,65.0,,0.0,0.0,42.0,16.0,10.0,4.0,,7.0,10.0,2.0,0.0,1.0,,,0.0,0.0,
46824,Iván Alejo,2017-07-01,0.3,545,Eibar,711.0,Alcorcon,2017.0,Iván,Alejo Peralta,28,Spain,184.0,Eibar,2017,22.0,14.0,1108.0,Midfielder,6.754545,8.0,14.0,13.0,3.0,1.0,,3.0,,151.0,17.0,64.0,3.0,0.0,5.0,212.0,108.0,72.0,33.0,,45.0,25.0,5.0,0.0,0.0,,,0.0,0.0,
46824,Iván Alejo,2017-07-01,0.3,545,Eibar,,Alcorcon,2017.0,Iván,Alejo Peralta,28,Spain,184.0,Eibar,2017,22.0,14.0,1108.0,Midfielder,6.754545,8.0,14.0,13.0,3.0,1.0,,3.0,,151.0,17.0,64.0,3.0,0.0,5.0,212.0,108.0,72.0,33.0,,45.0,25.0,5.0,0.0,0.0,,,0.0,0.0,
47388,G. Escalante,2016-01-11,1.0,545,Eibar,1580.0,Catania,2015.0,Gonzalo,Escalante,30,Argentina,182.0,Eibar,2015,17.0,15.0,1356.0,Midfielder,6.975757,2.0,5.0,22.0,5.0,2.0,0.0,1.0,,950.0,13.0,59.0,116.0,12.0,89.0,461.0,224.0,46.0,29.0,,27.0,80.0,5.0,0.0,0.0,,,0.0,0.0,
47388,G. Escalante,2016-01-11,1.0,545,Eibar,1580.0,Catania,2015.0,Gonzalo,Escalante,30,Argentina,182.0,Eibar,2015,17.0,17.0,1472.0,Midfielder,6.975757,0.0,4.0,22.0,5.0,1.0,0.0,1.0,,950.0,13.0,59.0,116.0,12.0,89.0,461.0,224.0,46.0,29.0,,27.0,80.0,10.0,0.0,0.0,,,0.0,0.0,
47534,Alejandro Gálvez,2018-08-31,,728,Rayo Vallecano,545.0,Eibar,2018.0,Alejandro,Gálvez Jimena,34,Spain,188.0,Rayo Vallecano,2018,17.0,17.0,1418.0,Defender,6.71875,0.0,6.0,7.0,3.0,1.0,,,,523.0,3.0,79.0,28.0,2.0,42.0,149.0,83.0,2.0,1.0,,11.0,21.0,6.0,0.0,0.0,,2.0,0.0,0.0,
47534,Alejandro Gálvez,2016-08-03,1.5,545,Eibar,162.0,Werder Bremen,2016.0,Alejandro,Gálvez Jimena,34,Spain,188.0,Eibar,2016,19.0,14.0,1328.0,Defender,7.010526,5.0,1.0,5.0,2.0,0.0,,,,457.0,3.0,65.0,,,41.0,114.0,68.0,1.0,1.0,,11.0,11.0,4.0,0.0,0.0,,,0.0,0.0,
47455,Antonio Luna,2015-07-10,0.0,545,Eibar,66.0,Aston Villa,2015.0,Antonio Manuel,Luna Rodríguez,32,Spain,178.0,Eibar,2015,15.0,12.0,1003.0,Defender,6.776923,3.0,4.0,2.0,1.0,0.0,0.0,1.0,,292.0,5.0,61.0,22.0,0.0,30.0,70.0,42.0,13.0,6.0,,7.0,8.0,2.0,0.0,0.0,,,0.0,0.0,
127376,Asier Benito,2020-08-04,,545,Eibar,4907.0,Ponferradina,2020.0,Asier,Benito Sasiain,28,Spain,183.0,Eibar,2020,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47383,Paulo Oliveira,2017-07-17,3.5,545,Eibar,228.0,Sporting CP,2017.0,Paulo André,Rodrigues de Oliveira,31,Portugal,187.0,Eibar,2017,26.0,25.0,2215.0,Defender,6.957692,1.0,2.0,13.0,3.0,0.0,,,,653.0,5.0,72.0,7.0,3.0,62.0,209.0,125.0,2.0,2.0,,12.0,15.0,3.0,0.0,0.0,,,0.0,0.0,
181551,Sergio García,2016-07-01,,545,Eibar,5275.0,Real Murcia,2016.0,Sergio,García Salmón,33,Spain,180.0,Eibar,2016,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
46799,Edu Expósito,2019-07-13,4.0,545,Eibar,544.0,Deportivo La Coruna,2019.0,Eduardo,Expósito Jaén,27,Spain,178.0,Eibar,2019,35.0,24.0,2310.0,Midfielder,6.85625,11.0,5.0,30.0,16.0,4.0,,1.0,,694.0,19.0,83.0,48.0,6.0,30.0,110.0,53.0,27.0,18.0,,17.0,29.0,3.0,0.0,0.0,,,1.0,1.0,
148139,Ander Franco,2016-07-01,,545,Eibar,5263.0,Gernika,2016.0,Ander,Franco Tejerina,35,Spain,,Eibar,2016,0.0,0.0,0.0,Attacker,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47398,Pere Milla,2018-07-01,,545,Eibar,717.0,Numancia,2018.0,Pere,Milla Peña,31,Spain,184.0,Eibar,2018,5.0,5.0,344.0,Attacker,6.42,0.0,4.0,4.0,0.0,0.0,,,,65.0,3.0,55.0,6.0,1.0,2.0,60.0,22.0,5.0,3.0,,5.0,7.0,0.0,0.0,0.0,,,0.0,0.0,
18895,F. Lejeune,2016-07-01,1.5,545,Eibar,50.0,Manchester City,2016.0,Florian Grégoire,Claude Lejeune,32,France,189.0,Eibar,2016,34.0,33.0,2970.0,Defender,7.088235,1.0,0.0,28.0,11.0,1.0,,1.0,,1058.0,7.0,74.0,,,72.0,252.0,179.0,18.0,13.0,,7.0,18.0,7.0,1.0,0.0,,2.0,0.0,0.0,
181568,Aitor Ortega,2016-07-01,,545,Eibar,9653.0,Vitoria,2016.0,Aitor,Ortega Asenjo,31,Spain,184.0,Eibar,2016,0.0,0.0,0.0,Midfielder,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47516,Aleix García,2021-01-18,0.0,545,Eibar,635.0,Dinamo Bucuresti,2020.0,Aleix,García Serrano,26,Spain,173.0,Eibar,2020,11.0,5.0,436.0,Midfielder,6.754545,6.0,5.0,2.0,1.0,0.0,0.0,1.0,,250.0,12.0,19.0,5.0,,8.0,29.0,13.0,2.0,1.0,,1.0,4.0,1.0,0.0,0.0,,,0.0,0.0,
116829,Jorge Mediavilla,2015-07-01,,545,Eibar,5266.0,Lleida Esportiu,2015.0,Jorge,Gómez Mediavilla,30,Spain,188.0,Eibar,2015,0.0,0.0,0.0,Goalkeeper,,0.0,0.0,,,0.0,0.0,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,0.0,0.0,0.0
2813,M. Dmitrović,2017-07-01,1.0,545,Eibar,711.0,Alcorcon,2017.0,Marko,Dmitrović,31,Serbia,194.0,Eibar,2017,36.0,36.0,3240.0,Goalkeeper,6.675,0.0,0.0,0.0,0.0,0.0,49.0,,79.0,488.0,1.0,45.0,1.0,0.0,2.0,37.0,27.0,6.0,5.0,,5.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
2813,M. Dmitrović,2017-07-01,1.0,545,Eibar,,Alcorcon,2017.0,Marko,Dmitrović,31,Serbia,194.0,Eibar,2017,36.0,36.0,3240.0,Goalkeeper,6.675,0.0,0.0,0.0,0.0,0.0,49.0,,79.0,488.0,1.0,45.0,1.0,0.0,2.0,37.0,27.0,6.0,5.0,,5.0,0.0,1.0,0.0,0.0,,,0.0,0.0,0.0
47395,Sergi Enrich,2015-07-12,0.0,545,Eibar,717.0,Numancia,2015.0,Sergi,Enrich Ametller,33,Spain,181.0,Eibar,2015,38.0,25.0,2420.0,Attacker,6.958333,13.0,12.0,42.0,23.0,9.0,0.0,6.0,,655.0,31.0,52.0,40.0,2.0,14.0,474.0,205.0,24.0,12.0,,51.0,54.0,4.0,0.0,0.0,,,0.0,0.0,
47386,P. De Blasis,2018-08-30,2.0,545,Eibar,164.0,FSV Mainz 05,2018.0,Pablo Ezequiel,De Blasis,35,Argentina,165.0,Eibar,2018,24.0,16.0,1515.0,Midfielder,6.666666,8.0,2.0,12.0,8.0,2.0,,,,450.0,22.0,71.0,19.0,0.0,13.0,173.0,78.0,17.0,8.0,,11.0,18.0,3.0,0.0,1.0,,,0.0,0.0,
46941,Unai Elgezabal,2016-07-01,,545,Eibar,5251.0,Barakaldo,2016.0,Unai,Elgezabal Udondo,30,Spain,185.0,Eibar,2016,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
47305,Raúl Navas,2015-07-01,,548,Real Sociedad,545.0,Eibar,2015.0,Raúl,Rodríguez Navas,35,Spain,186.0,Real Sociedad,2015,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
2361,S. Ingason,2017-01-19,1.8,715,Granada CF,,Lokeren,2016.0,Sverrir Ingi,Ingason,30,Iceland,188.0,Granada CF,2016,17.0,17.0,1473.0,Defender,6.817647,0.0,1.0,5.0,1.0,1.0,,,,460.0,3.0,78.0,,,32.0,115.0,77.0,0.0,0.0,,8.0,19.0,7.0,0.0,0.0,,2.0,0.0,0.0,
2361,S. Ingason,2017-01-19,1.8,715,Granada CF,737.0,Lokeren,2016.0,Sverrir Ingi,Ingason,30,Iceland,188.0,Granada CF,2016,17.0,17.0,1473.0,Defender,6.817647,0.0,1.0,5.0,1.0,1.0,,,,460.0,3.0,78.0,,,32.0,115.0,77.0,0.0,0.0,,8.0,19.0,7.0,0.0,0.0,,2.0,0.0,0.0,
46940,E. Burgos,2019-07-01,0.0,545,Eibar,711.0,Alcorcon,2019.0,Esteban Rodrigo,Burgos,31,Argentina,190.0,Eibar,2019,15.0,11.0,1115.0,Defender,6.714285,4.0,0.0,3.0,1.0,1.0,,,,241.0,1.0,59.0,11.0,6.0,17.0,38.0,26.0,5.0,4.0,,4.0,8.0,3.0,0.0,0.0,,,0.0,0.0,
46940,E. Burgos,2019-07-01,0.0,545,Eibar,,Alcorcon,2019.0,Esteban Rodrigo,Burgos,31,Argentina,190.0,Eibar,2019,15.0,11.0,1115.0,Defender,6.714285,4.0,0.0,3.0,1.0,1.0,,,,241.0,1.0,59.0,11.0,6.0,17.0,38.0,26.0,5.0,4.0,,4.0,8.0,3.0,0.0,0.0,,,0.0,0.0,
47379,Jordi Calavera,2016-07-01,0.0,545,Eibar,714.0,Gimnastic,2016.0,Jordi,Calavera Espinach,28,Spain,182.0,Eibar,2016,0.0,0.0,0.0,Defender,,0.0,0.0,,,0.0,,,,,,,,,,,,,,,,,0.0,0.0,0.0,,,,,
